繰上不可(×）,依頼日,品目コード,入目,予定数量(㎏),納期,チケットＮＯ,品名,入れ目,荷姿,SVライン,SV流量(㎏/h),SPライン,SP流量(㎏/h),アレルゲン,初回限定,最終限定,KI製品,テンパリング,窒素ガス,沃素価,バッチ制限,MO-7S配合,リパック,特記事項,納期_copy,firsts,lasts,last_first,time_taken,SV_time_taken,SP_time_taken,no_renzoku_seisan,clean_time,kouyousoka_maya,arerukon_maya,weight_limit,only_two,mc_renzo,stretch_flag
,2024-04-03,25566421000,15.0,12700,2024-04-30,,FCｼｮｰﾄﾆﾝｸﾞ,15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-04-30,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-04-03,25566421000,15.0,12700,2024-05-11,,FCｼｮｰﾄﾆﾝｸﾞ,15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-05-10,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-04-22,25566421000,15.0,12700,2024-05-13,,FCｼｮｰﾄﾆﾝｸﾞ,15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-05-13,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-04-22,25566421000,15.0,12700,2024-05-27,,FCｼｮｰﾄﾆﾝｸﾞ,15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-05-27,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-05-09,25566421000,15.0,12700,2024-06-06,,FCｼｮｰﾄﾆﾝｸﾞ,15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-06-06,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-06,25804921000,15.0,25400,2024-03-04,,MB-ｻﾝﾄﾞｼｮｰﾄDX-TL(M),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,,,,×,×,,2024-03-01,0,0,0,0,191,0,0,0,0,0,1,0,0,0
,2024-02-06,25804921000,15.0,12700,2024-03-06,,MB-ｻﾝﾄﾞｼｮｰﾄDX-TL(M),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,,,,×,×,,2024-03-05,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-02-06,25804921000,15.0,25400,2024-03-11,,MB-ｻﾝﾄﾞｼｮｰﾄDX-TL(M),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,,,,×,×,,2024-03-08,0,0,0,0,191,0,0,0,0,0,1,0,0,0
,2024-02-27,25804921000,15.0,38100,2024-03-18,,MB-ｻﾝﾄﾞｼｮｰﾄDX-TL(M),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,,,,×,×,,2024-03-15,0,0,0,0,286,0,0,0,0,0,1,0,0,0
,2024-02-27,25804921000,15.0,38100,2024-03-30,,MB-ｻﾝﾄﾞｼｮｰﾄDX-TL(M),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,,,,×,×,,2024-03-29,0,0,0,0,286,0,0,0,0,0,1,0,0,0
,2024-02-27,25804921000,15.0,38100,2024-04-08,,MB-ｻﾝﾄﾞｼｮｰﾄDX-TL(M),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,,,,×,×,,2024-04-05,0,0,0,0,286,0,0,0,0,0,1,0,0,0
,2024-03-18,25804921000,15.0,12700,2024-04-13,,MB-ｻﾝﾄﾞｼｮｰﾄDX-TL(M),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,,,,×,×,,2024-04-12,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-03-18,25804921000,15.0,12700,2024-04-17,,MB-ｻﾝﾄﾞｼｮｰﾄDX-TL(M),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,,,,×,×,,2024-04-16,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-03-18,25804921000,15.0,25400,2024-04-22,,MB-ｻﾝﾄﾞｼｮｰﾄDX-TL(M),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,,,,×,×,,2024-04-19,0,0,0,0,191,0,0,0,0,0,1,0,0,0
,2024-03-18,25804921000,15.0,12700,2024-04-05,,MB-ｻﾝﾄﾞｼｮｰﾄDX-TL(M),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,,,,×,×,,2024-04-04,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-02-06,25223311000,16.0,6100,2024-02-29,,ｱﾒﾘｶ-ﾅDX-TL,16.0,CAN,〇,"5,400",〇,"5,800",A,,,×,,,,,×,×,,2024-02-29,0,0,0,0,0,64,0,0,0,0,0,0,0,0
,2024-02-28,25223311000,16.0,6100,2024-03-25,,ｱﾒﾘｶ-ﾅDX-TL,16.0,CAN,〇,"5,400",〇,"5,800",A,,,×,,,,,×,×,,2024-03-25,0,0,0,0,0,64,0,0,0,0,0,0,0,0
,2024-03-18,25223311000,16.0,6100,2024-04-18,,ｱﾒﾘｶ-ﾅDX-TL,16.0,CAN,〇,"5,400",〇,"5,800",A,,,×,,,,,×,×,,2024-04-18,0,0,0,0,0,64,0,0,0,0,0,0,0,0
,2024-04-22,25223311000,16.0,6100,2024-05-07,,ｱﾒﾘｶ-ﾅDX-TL,16.0,CAN,〇,"5,400",〇,"5,800",A,,,×,,,,,×,×,,2024-05-07,0,0,0,0,0,64,0,0,0,0,0,0,0,0
,2024-04-22,25223311000,16.0,6100,2024-05-27,,ｱﾒﾘｶ-ﾅDX-TL,16.0,CAN,〇,"5,400",〇,"5,800",A,,,×,,,,,×,×,,2024-05-27,0,0,0,0,0,64,0,0,0,0,0,0,0,0
,2024-05-13,25223311000,16.0,6100,2024-06-17,,ｱﾒﾘｶ-ﾅDX-TL,16.0,CAN,〇,"5,400",〇,"5,800",A,,,×,,,,,×,×,,2024-06-17,0,0,0,0,0,64,0,0,0,0,0,0,0,0
,2024-02-06,25272711000,15.0,12200,2024-03-04,,ﾌﾗｲｵｲﾙ-MK,15.0,CAN,〇,"7,500",〇,"5,400",A,,,×,,,,,×,×,,2024-03-04,0,0,0,0,0,136,0,0,0,0,0,0,0,0
,2024-02-28,25272711000,15.0,12200,2024-03-11,,ﾌﾗｲｵｲﾙ-MK,15.0,CAN,〇,"7,500",〇,"5,400",A,,,×,,,,,×,×,,2024-03-11,0,0,0,0,0,136,0,0,0,0,0,0,0,0
,2024-02-28,25272711000,15.0,12200,2024-03-22,,ﾌﾗｲｵｲﾙ-MK,15.0,CAN,〇,"7,500",〇,"5,400",A,,,×,,,,,×,×,,2024-03-22,0,0,0,0,0,136,0,0,0,0,0,0,0,0
,2024-03-04,25272711000,15.0,12200,2024-03-12,,ﾌﾗｲｵｲﾙ-MK,15.0,CAN,〇,"7,500",〇,"5,400",A,,,×,,,,,×,×,,2024-03-12,0,0,0,0,0,136,0,0,0,0,0,0,0,0
,2024-03-04,25272711000,15.0,6100,2024-03-19,,ﾌﾗｲｵｲﾙ-MK,15.0,CAN,〇,"7,500",〇,"5,400",A,,,×,,,,,×,×,,2024-03-19,0,0,0,0,0,68,0,0,0,0,0,0,0,0
,2024-03-18,25272711000,15.0,18300,2024-04-11,,ﾌﾗｲｵｲﾙ-MK,15.0,CAN,〇,"7,500",〇,"5,400",A,,,×,,,,,×,×,,2024-04-11,0,0,0,0,0,204,0,0,0,0,0,0,0,0
,2024-04-03,25272711000,15.0,18300,2024-04-25,,ﾌﾗｲｵｲﾙ-MK,15.0,CAN,〇,"7,500",〇,"5,400",A,,,×,,,,,×,×,,2024-04-25,0,0,0,0,0,204,0,0,0,0,0,0,0,0
,2024-04-22,25272711000,15.0,18300,2024-05-16,,ﾌﾗｲｵｲﾙ-MK,15.0,CAN,〇,"7,500",〇,"5,400",A,,,×,,,,,×,×,,2024-05-16,0,0,0,0,0,204,0,0,0,0,0,0,0,0
,2024-05-13,25272711000,15.0,12200,2024-05-27,,ﾌﾗｲｵｲﾙ-MK,15.0,CAN,〇,"7,500",〇,"5,400",A,,,×,,,,,×,×,,2024-05-27,0,0,0,0,0,136,0,0,0,0,0,0,0,0
,2024-05-13,25272711000,15.0,12200,2024-06-10,,ﾌﾗｲｵｲﾙ-MK,15.0,CAN,〇,"7,500",〇,"5,400",A,,,×,,,,,×,×,,2024-06-10,0,0,0,0,0,136,0,0,0,0,0,0,0,0
,2024-05-13,25272711000,15.0,12200,2024-06-17,,ﾌﾗｲｵｲﾙ-MK,15.0,CAN,〇,"7,500",〇,"5,400",A,,,×,,,,,×,×,,2024-06-17,0,0,0,0,0,136,0,0,0,0,0,0,0,0
,2024-02-06,25305711030,15.0,6100,2024-02-29,,ﾎﾞﾂｸｽｵｲﾙSP,15.0,CAN,〇,"7,500",〇,"4,200",A,,,×,,,高,,×,×,,2024-02-29,0,1,0,0,0,88,1,0,0,0,0,0,0,0
,2024-02-28,25305711030,15.0,6100,2024-03-18,,ﾎﾞﾂｸｽｵｲﾙSP,15.0,CAN,〇,"7,500",〇,"4,200",A,,,×,,,高,,×,×,,2024-03-18,0,1,0,0,0,88,1,0,0,0,0,0,0,0
,2024-03-18,25305711030,15.0,6100,2024-04-15,,ﾎﾞﾂｸｽｵｲﾙSP,15.0,CAN,〇,"7,500",〇,"4,200",A,,,×,,,高,,×,×,,2024-04-15,0,1,0,0,0,88,1,0,0,0,0,0,0,0
,2024-05-13,25305711030,15.0,6100,2024-06-13,,ﾎﾞﾂｸｽｵｲﾙSP,15.0,CAN,〇,"7,500",〇,"4,200",A,,,×,,,高,,×,×,,2024-06-13,0,1,0,0,0,88,1,0,0,0,0,0,0,0
,2024-02-06,25306211000,13.0,6100,2024-03-06,,EZﾌﾗｲｵｲﾙ,13.0,CAN,〇,"6,000",〇,"6,000",A,,,×,,〇,,,×,×,,2024-03-06,0,0,0,0,0,61,0,0,0,0,0,0,0,0
,2024-03-18,25306211000,13.0,6100,2024-04-08,,EZﾌﾗｲｵｲﾙ,13.0,CAN,〇,"6,000",〇,"6,000",A,,,×,,〇,,,×,×,,2024-04-08,0,0,0,0,0,61,0,0,0,0,0,0,0,0
,2024-04-22,25306211000,13.0,6100,2024-05-20,,EZﾌﾗｲｵｲﾙ,13.0,CAN,〇,"6,000",〇,"6,000",A,,,×,,〇,,,×,×,,2024-05-20,0,0,0,0,0,61,0,0,0,0,0,0,0,0
,2024-05-02,25306211000,13.0,6100,2024-05-14,,EZﾌﾗｲｵｲﾙ,13.0,CAN,〇,"6,000",〇,"6,000",A,,,×,,〇,,,×,×,,2024-05-14,0,0,0,0,0,61,0,0,0,0,0,0,0,0
,2024-05-13,25306211000,13.0,6100,2024-06-17,,EZﾌﾗｲｵｲﾙ,13.0,CAN,〇,"6,000",〇,"6,000",A,,,×,,〇,,,×,×,,2024-06-17,0,0,0,0,0,61,0,0,0,0,0,0,0,0
,2024-02-06,25320311000,15.0,12200,2024-02-29,,ｱﾒﾘｶ-ﾅ-SP,15.0,CAN,〇,"7,000",〇,"5,600",A,,,×,,,,,×,×,,2024-02-29,0,0,0,0,0,131,0,0,0,0,0,0,0,0
,2024-02-06,25320311000,15.0,12200,2024-03-11,,ｱﾒﾘｶ-ﾅ-SP,15.0,CAN,〇,"7,000",〇,"5,600",A,,,×,,,,,×,×,,2024-03-11,0,0,0,0,0,131,0,0,0,0,0,0,0,0
,2024-02-28,25320311000,15.0,12200,2024-03-14,,ｱﾒﾘｶ-ﾅ-SP,15.0,CAN,〇,"7,000",〇,"5,600",A,,,×,,,,,×,×,,2024-03-14,0,0,0,0,0,131,0,0,0,0,0,0,0,0
,2024-02-28,25320311000,15.0,12200,2024-03-21,,ｱﾒﾘｶ-ﾅ-SP,15.0,CAN,〇,"7,000",〇,"5,600",A,,,×,,,,,×,×,,2024-03-21,0,0,0,0,0,131,0,0,0,0,0,0,0,0
,2024-03-18,25320311000,15.0,12200,2024-04-04,,ｱﾒﾘｶ-ﾅ-SP,15.0,CAN,〇,"7,000",〇,"5,600",A,,,×,,,,,×,×,,2024-04-04,0,0,0,0,0,131,0,0,0,0,0,0,0,0
,2024-03-18,25320311000,15.0,12200,2024-04-11,,ｱﾒﾘｶ-ﾅ-SP,15.0,CAN,〇,"7,000",〇,"5,600",A,,,×,,,,,×,×,,2024-04-11,0,0,0,0,0,131,0,0,0,0,0,0,0,0
,2024-03-18,25320311000,15.0,12200,2024-04-18,,ｱﾒﾘｶ-ﾅ-SP,15.0,CAN,〇,"7,000",〇,"5,600",A,,,×,,,,,×,×,,2024-04-18,0,0,0,0,0,131,0,0,0,0,0,0,0,0
,2024-04-03,25320311000,15.0,12200,2024-04-26,,ｱﾒﾘｶ-ﾅ-SP,15.0,CAN,〇,"7,000",〇,"5,600",A,,,×,,,,,×,×,,2024-04-26,0,0,0,0,0,131,0,0,0,0,0,0,0,0
,2024-04-03,25320311000,15.0,12200,2024-05-09,,ｱﾒﾘｶ-ﾅ-SP,15.0,CAN,〇,"7,000",〇,"5,600",A,,,×,,,,,×,×,,2024-05-09,0,0,0,0,0,131,0,0,0,0,0,0,0,0
,2024-04-22,25320311000,15.0,12200,2024-05-15,,ｱﾒﾘｶ-ﾅ-SP,15.0,CAN,〇,"7,000",〇,"5,600",A,,,×,,,,,×,×,,2024-05-15,0,0,0,0,0,131,0,0,0,0,0,0,0,0
,2024-04-22,25320311000,15.0,12200,2024-05-27,,ｱﾒﾘｶ-ﾅ-SP,15.0,CAN,〇,"7,000",〇,"5,600",A,,,×,,,,,×,×,,2024-05-27,0,0,0,0,0,131,0,0,0,0,0,0,0,0
,2024-05-13,25320311000,15.0,6100,2024-06-06,,ｱﾒﾘｶ-ﾅ-SP,15.0,CAN,〇,"7,000",〇,"5,600",A,,,×,,,,,×,×,,2024-06-06,0,0,0,0,0,66,0,0,0,0,0,0,0,0
,2024-05-13,25320311000,15.0,6100,2024-06-13,,ｱﾒﾘｶ-ﾅ-SP,15.0,CAN,〇,"7,000",〇,"5,600",A,,,×,,,,,×,×,,2024-06-13,0,0,0,0,0,66,0,0,0,0,0,0,0,0
,2024-05-20,25320311000,15.0,6100,2024-06-10,,ｱﾒﾘｶ-ﾅ-SP,15.0,CAN,〇,"7,000",〇,"5,600",A,,,×,,,,,×,×,,2024-06-10,0,0,0,0,0,66,0,0,0,0,0,0,0,0
,2024-02-06,25555511000,16.0,6100,2024-03-11,,SBｵｲﾙZ,16.0,CAN,〇,"8,000",〇,"6,300",A,,,×,,,,,×,×,,2024-03-11,0,0,0,0,0,59,0,0,0,0,0,0,0,0
,2024-03-18,25555511000,16.0,6100,2024-04-03,,SBｵｲﾙZ,16.0,CAN,〇,"8,000",〇,"6,300",A,,,×,,,,,×,×,,2024-04-03,0,0,0,0,0,59,0,0,0,0,0,0,0,0
,2024-03-18,25555511000,16.0,6100,2024-04-22,,SBｵｲﾙZ,16.0,CAN,〇,"8,000",〇,"6,300",A,,,×,,,,,×,×,,2024-04-22,0,0,0,0,0,59,0,0,0,0,0,0,0,0
,2024-04-03,25555511000,16.0,6100,2024-05-13,,SBｵｲﾙZ,16.0,CAN,〇,"8,000",〇,"6,300",A,,,×,,,,,×,×,,2024-05-13,0,0,0,0,0,59,0,0,0,0,0,0,0,0
,2024-05-13,25555511000,16.0,6100,2024-05-27,,SBｵｲﾙZ,16.0,CAN,〇,"8,000",〇,"6,300",A,,,×,,,,,×,×,,2024-05-27,0,0,0,0,0,59,0,0,0,0,0,0,0,0
,2024-05-13,25555511000,16.0,6100,2024-06-17,,SBｵｲﾙZ,16.0,CAN,〇,"8,000",〇,"6,300",A,,,×,,,,,×,×,,2024-06-17,0,0,0,0,0,59,0,0,0,0,0,0,0,0
,2024-02-06,25747111000,16.0,12200,2024-03-04,,SBｵｲﾙR,16.0,CAN,〇,"7,500",〇,"6,300",A,,,×,,,,,×,×,,2024-03-04,0,0,0,0,0,117,0,0,0,0,0,0,0,0
,2024-02-06,25747111000,16.0,18300,2024-03-09,,SBｵｲﾙR,16.0,CAN,〇,"7,500",〇,"6,300",A,,,×,,,,,×,×,,2024-03-08,0,0,0,0,0,175,0,0,0,0,0,0,0,0
,2024-02-28,25747111000,16.0,18300,2024-03-14,,SBｵｲﾙR,16.0,CAN,〇,"7,500",〇,"6,300",A,,,×,,,,,×,×,,2024-03-14,0,0,0,0,0,175,0,0,0,0,0,0,0,0
,2024-02-28,25747111000,16.0,18300,2024-03-20,,SBｵｲﾙR,16.0,CAN,〇,"7,500",〇,"6,300",A,,,×,,,,,×,×,,2024-03-20,0,0,0,0,0,175,0,0,0,0,0,0,0,0
,2024-02-28,25747111000,16.0,12200,2024-03-30,,SBｵｲﾙR,16.0,CAN,〇,"7,500",〇,"6,300",A,,,×,,,,,×,×,,2024-03-29,0,0,0,0,0,117,0,0,0,0,0,0,0,0
,2024-03-18,25747111000,16.0,12200,2024-03-30,,SBｵｲﾙR,16.0,CAN,〇,"7,500",〇,"6,300",A,,,×,,,,,×,×,,2024-03-29,0,0,0,0,0,117,0,0,0,0,0,0,0,0
,2024-03-18,25747111000,16.0,12200,2024-04-06,,SBｵｲﾙR,16.0,CAN,〇,"7,500",〇,"6,300",A,,,×,,,,,×,×,,2024-04-05,0,0,0,0,0,117,0,0,0,0,0,0,0,0
,2024-03-18,25747111000,16.0,12200,2024-04-10,,SBｵｲﾙR,16.0,CAN,〇,"7,500",〇,"6,300",A,,,×,,,,,×,×,,2024-04-10,0,0,0,0,0,117,0,0,0,0,0,0,0,0
,2024-03-18,25747111000,16.0,12200,2024-04-17,,SBｵｲﾙR,16.0,CAN,〇,"7,500",〇,"6,300",A,,,×,,,,,×,×,,2024-04-17,0,0,0,0,0,117,0,0,0,0,0,0,0,0
,2024-04-03,25747111000,16.0,18300,2024-05-07,,SBｵｲﾙR,16.0,CAN,〇,"7,500",〇,"6,300",A,,,×,,,,,×,×,,2024-05-07,0,0,0,0,0,175,0,0,0,0,0,0,0,0
,2024-04-03,25747111000,16.0,12200,2024-05-13,,SBｵｲﾙR,16.0,CAN,〇,"7,500",〇,"6,300",A,,,×,,,,,×,×,,2024-05-13,0,0,0,0,0,117,0,0,0,0,0,0,0,0
,2024-04-19,25747111000,16.0,12200,2024-04-26,,SBｵｲﾙR,16.0,CAN,〇,"7,500",〇,"6,300",A,,,×,,,,,×,×,,2024-04-26,0,0,0,0,0,117,0,0,0,0,0,0,0,0
,2024-04-22,25747111000,16.0,12200,2024-05-13,,SBｵｲﾙR,16.0,CAN,〇,"7,500",〇,"6,300",A,,,×,,,,,×,×,,2024-05-13,0,0,0,0,0,117,0,0,0,0,0,0,0,0
,2024-04-22,25747111000,16.0,12200,2024-05-16,,SBｵｲﾙR,16.0,CAN,〇,"7,500",〇,"6,300",A,,,×,,,,,×,×,,2024-05-16,0,0,0,0,0,117,0,0,0,0,0,0,0,0
,2024-04-22,25747111000,16.0,12200,2024-05-20,,SBｵｲﾙR,16.0,CAN,〇,"7,500",〇,"6,300",A,,,×,,,,,×,×,,2024-05-20,0,0,0,0,0,117,0,0,0,0,0,0,0,0
,2024-04-22,25747111000,16.0,24400,2024-05-27,,SBｵｲﾙR,16.0,CAN,〇,"7,500",〇,"6,300",A,,,×,,,,,×,×,,2024-05-27,0,0,0,0,0,233,0,0,0,0,0,0,0,0
,2024-05-13,25747111000,16.0,12200,2024-06-07,,SBｵｲﾙR,16.0,CAN,〇,"7,500",〇,"6,300",A,,,×,,,,,×,×,,2024-06-07,0,0,0,0,0,117,0,0,0,0,0,0,0,0
,2024-05-13,25747111000,16.0,12200,2024-06-12,,SBｵｲﾙR,16.0,CAN,〇,"7,500",〇,"6,300",A,,,×,,,,,×,×,,2024-06-12,0,0,0,0,0,117,0,0,0,0,0,0,0,0
,2024-05-13,25747111000,16.0,12200,2024-06-17,,SBｵｲﾙR,16.0,CAN,〇,"7,500",〇,"6,300",A,,,×,,,,,×,×,,2024-06-17,0,0,0,0,0,117,0,0,0,0,0,0,0,0
,2024-02-06,25800311000,16.0,12200,2024-02-17,,MB-ｱﾒﾘｶ-ﾅDX-TL,16.0,CAN,〇,"7,500",〇,"5,800",A,,,×,,,,,×,×,,2024-02-16,0,0,0,0,0,127,0,0,0,0,0,0,0,0
,2024-02-06,25800311000,16.0,12200,2024-02-24,,MB-ｱﾒﾘｶ-ﾅDX-TL,16.0,CAN,〇,"7,500",〇,"5,800",A,,,×,,,,,×,×,,2024-02-23,0,0,0,0,0,127,0,0,0,0,0,0,0,0
,2024-02-06,25800311000,16.0,12200,2024-03-04,,MB-ｱﾒﾘｶ-ﾅDX-TL,16.0,CAN,〇,"7,500",〇,"5,800",A,,,×,,,,,×,×,,2024-03-04,0,0,0,0,0,127,0,0,0,0,0,0,0,0
,2024-02-06,25800311000,16.0,12200,2024-03-11,,MB-ｱﾒﾘｶ-ﾅDX-TL,16.0,CAN,〇,"7,500",〇,"5,800",A,,,×,,,,,×,×,,2024-03-11,0,0,0,0,0,127,0,0,0,0,0,0,0,0
,2024-02-28,25800311000,16.0,18300,2024-03-14,,MB-ｱﾒﾘｶ-ﾅDX-TL,16.0,CAN,〇,"7,500",〇,"5,800",A,,,×,,,,,×,×,,2024-03-14,0,0,0,0,0,190,0,0,0,0,0,0,0,0
2024-03-21 00:00:00,2024-03-18,25800311000,16.0,18300,2024-03-21,,MB-ｱﾒﾘｶ-ﾅDX-TL,16.0,CAN,〇,"7,500",〇,"5,800",A,,,×,,,,,×,×,,2024-03-21,0,0,0,0,0,190,0,0,0,0,0,0,0,0
,2024-03-18,25800311000,16.0,12200,2024-03-30,,MB-ｱﾒﾘｶ-ﾅDX-TL,16.0,CAN,〇,"7,500",〇,"5,800",A,,,×,,,,,×,×,,2024-03-29,0,0,0,0,0,127,0,0,0,0,0,0,0,0
,2024-03-18,25800311000,16.0,12200,2024-04-04,,MB-ｱﾒﾘｶ-ﾅDX-TL,16.0,CAN,〇,"7,500",〇,"5,800",A,,,×,,,,,×,×,,2024-04-04,0,0,0,0,0,127,0,0,0,0,0,0,0,0
,2024-03-18,25800311000,16.0,12200,2024-04-11,,MB-ｱﾒﾘｶ-ﾅDX-TL,16.0,CAN,〇,"7,500",〇,"5,800",A,,,×,,,,,×,×,,2024-04-11,0,0,0,0,0,127,0,0,0,0,0,0,0,0
,2024-03-18,25800311000,16.0,12200,2024-04-18,,MB-ｱﾒﾘｶ-ﾅDX-TL,16.0,CAN,〇,"7,500",〇,"5,800",A,,,×,,,,,×,×,,2024-04-18,0,0,0,0,0,127,0,0,0,0,0,0,0,0
,2024-04-03,25800311000,16.0,18300,2024-04-30,,MB-ｱﾒﾘｶ-ﾅDX-TL,16.0,CAN,〇,"7,500",〇,"5,800",A,,,×,,,,,×,×,,2024-04-30,0,0,0,0,0,190,0,0,0,0,0,0,0,0
,2024-04-03,25800311000,16.0,12200,2024-05-13,,MB-ｱﾒﾘｶ-ﾅDX-TL,16.0,CAN,〇,"7,500",〇,"5,800",A,,,×,,,,,×,×,,2024-05-13,0,0,0,0,0,127,0,0,0,0,0,0,0,0
,2024-04-19,25800311000,16.0,12200,2024-05-07,,MB-ｱﾒﾘｶ-ﾅDX-TL,16.0,CAN,〇,"7,500",〇,"5,800",A,,,×,,,,,×,×,,2024-05-07,0,0,0,0,0,127,0,0,0,0,0,0,0,0
,2024-04-22,25800311000,16.0,12200,2024-05-20,,MB-ｱﾒﾘｶ-ﾅDX-TL,16.0,CAN,〇,"7,500",〇,"5,800",A,,,×,,,,,×,×,,2024-05-20,0,0,0,0,0,127,0,0,0,0,0,0,0,0
,2024-04-22,25800311000,16.0,12200,2024-05-27,,MB-ｱﾒﾘｶ-ﾅDX-TL,16.0,CAN,〇,"7,500",〇,"5,800",A,,,×,,,,,×,×,,2024-05-27,0,0,0,0,0,127,0,0,0,0,0,0,0,0
,2024-05-13,25800311000,16.0,12200,2024-06-07,,MB-ｱﾒﾘｶ-ﾅDX-TL,16.0,CAN,〇,"7,500",〇,"5,800",A,,,×,,,,,×,×,,2024-06-07,0,0,0,0,0,127,0,0,0,0,0,0,0,0
,2024-05-13,25800311000,16.0,12200,2024-06-14,,MB-ｱﾒﾘｶ-ﾅDX-TL,16.0,CAN,〇,"7,500",〇,"5,800",A,,,×,,,,,×,×,,2024-06-14,0,0,0,0,0,127,0,0,0,0,0,0,0,0
,2024-05-15,25800311000,16.0,6100,2024-05-27,,MB-ｱﾒﾘｶ-ﾅDX-TL,16.0,CAN,〇,"7,500",〇,"5,800",A,,,×,,,,,×,×,,2024-05-27,0,0,0,0,0,64,0,0,0,0,0,0,0,0
,2024-02-06,26611111000,15.0,12200,2024-02-26,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,15.0,CAN,〇,"8,000",〇,"6,100",A,,,×,,,,,×,×,,2024-02-26,0,0,0,0,0,120,0,0,0,0,0,0,0,0
,2024-02-06,26611111000,15.0,12200,2024-03-04,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,15.0,CAN,〇,"8,000",〇,"6,100",A,,,×,,,,,×,×,,2024-03-04,0,0,0,0,0,120,0,0,0,0,0,0,0,0
,2024-02-06,26611111000,15.0,12200,2024-03-11,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,15.0,CAN,〇,"8,000",〇,"6,100",A,,,×,,,,,×,×,,2024-03-11,0,0,0,0,0,120,0,0,0,0,0,0,0,0
,2024-02-28,26611111000,15.0,18300,2024-03-18,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,15.0,CAN,〇,"8,000",〇,"6,100",A,,,×,,,,,×,×,,2024-03-18,0,0,0,0,0,180,0,0,0,0,0,0,0,0
,2024-02-28,26611111000,15.0,18300,2024-03-25,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,15.0,CAN,〇,"8,000",〇,"6,100",A,,,×,,,,,×,×,,2024-03-25,0,0,0,0,0,180,0,0,0,0,0,0,0,0
,2024-03-18,26611111000,15.0,12200,2024-04-06,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,15.0,CAN,〇,"8,000",〇,"6,100",A,,,×,,,,,×,×,,2024-04-05,0,0,0,0,0,120,0,0,0,0,0,0,0,0
,2024-03-18,26611111000,15.0,12200,2024-04-17,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,15.0,CAN,〇,"8,000",〇,"6,100",A,,,×,,,,,×,×,,2024-04-17,0,0,0,0,0,120,0,0,0,0,0,0,0,0
,2024-04-03,26611111000,15.0,12200,2024-04-20,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,15.0,CAN,〇,"8,000",〇,"6,100",A,,,×,,,,,×,×,,2024-04-19,0,0,0,0,0,120,0,0,0,0,0,0,0,0
,2024-04-03,26611111000,15.0,12200,2024-04-30,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,15.0,CAN,〇,"8,000",〇,"6,100",A,,,×,,,,,×,×,,2024-04-30,0,0,0,0,0,120,0,0,0,0,0,0,0,0
,2024-04-03,26611111000,15.0,12200,2024-05-09,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,15.0,CAN,〇,"8,000",〇,"6,100",A,,,×,,,,,×,×,,2024-05-09,0,0,0,0,0,120,0,0,0,0,0,0,0,0
,2024-04-11,26611111000,15.0,12200,2024-04-30,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,15.0,CAN,〇,"8,000",〇,"6,100",A,,,×,,,,,×,×,,2024-04-30,0,0,0,0,0,120,0,0,0,0,0,0,0,0
,2024-04-22,26611111000,15.0,12200,2024-05-15,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,15.0,CAN,〇,"8,000",〇,"6,100",A,,,×,,,,,×,×,,2024-05-15,0,0,0,0,0,120,0,0,0,0,0,0,0,0
