繰上不可(×）,依頼日,品目コード,入目,予定数量(㎏),納期,チケットＮＯ,品名,入れ目,荷姿,SVライン,SV流量(㎏/h),SPライン,SP流量(㎏/h),アレルゲン,初回限定,最終限定,KI製品,テンパリング,窒素ガス,沃素価,バッチ制限,MO-7S配合,リパック,特記事項,nouki_copy,KI,SP_time_taken,SV_time_taken,slot,チケットNO,ライン,予定数量,備考,流速,生産日,順番
,,25800811000,16.0,,2024-02-26,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-26,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-26,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-26,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-26,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-26,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-26,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-26,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-26,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-26,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-26,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-26,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-26,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-26,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-26,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-26,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-26,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-26,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-26,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-26,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-28,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-28,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-28,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-28,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-28,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-28,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-28,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-28,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-28,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-28,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-28,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-28,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-28,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-28,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-28,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-28,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-28,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-28,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-28,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-28,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-28,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-28,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-28,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-28,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-29,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-29,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-29,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-29,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-29,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-29,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-29,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-29,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-29,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-29,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-29,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-29,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-25,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-25,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-25,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-25,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-25,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-25,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-25,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-25,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-25,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-25,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-25,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-25,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-25,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-25,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-25,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-25,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-25,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-25,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-25,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-25,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-25,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-25,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-25,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-25,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-02,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-02,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-02,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-02,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-02,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-02,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-02,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-02,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-02,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-02,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-02,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-02,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-02,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-02,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-02,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-02,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-02,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-02,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-02,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-02,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-02,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-02,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-03,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-03,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-03,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-03,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-03,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-03,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-03,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-03,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-03,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-03,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-03,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-03,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-03,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-03,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-03,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-03,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-03,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-03,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-03,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-03,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-03,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-03,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-04,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-04,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-04,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-04,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-04,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-04,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-04,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-04,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-04,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-04,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-04,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-04,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-04,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-04,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-04,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-04,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-04,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-04,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-04,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-04,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-04,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-04,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-09,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-09,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-09,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-09,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-09,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-09,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-09,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-09,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-09,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-09,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-09,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-09,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-09,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-09,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-09,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-09,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-09,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-09,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-09,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-09,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-09,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-09,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-10,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-10,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-10,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-10,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-10,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-10,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-10,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-10,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-10,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-10,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-10,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-10,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-10,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-10,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-10,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-10,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-10,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-10,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-10,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-10,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-10,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-10,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-11,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-11,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-11,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-11,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-11,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-11,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-11,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-11,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-11,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-11,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-11,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-11,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-11,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-11,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-11,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-11,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-11,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-11,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-11,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-11,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-11,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-11,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-16,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-16,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-16,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-16,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-16,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-16,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-16,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-16,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-16,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-16,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-16,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-16,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-16,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-16,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-16,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-16,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-16,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-16,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-16,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-16,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-16,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-16,×,57.0,0.0,,,,6100.0,,,,
